Date,Adjusted Close Price,Close Price,High Price,Low Price,Open Price,Volume,MA 7 Days,MA 30 Days,MA 90 Days,Daily Return,Volatility 7,Volatility 30,RSI,MACD,MACD Signal,BB Upper,BB Lower
2022-06-17,1835.5999755859373,1835.5999755859373,1853.699951171875,1833.5999755859373,1853.699951171875,170,1836.3428606305804,1841.3766682942708,1896.531108940972,-0.0054721654944644,0.0135837099056613,0.009292393881723,46.62463453246119,-8.975125994031941,-9.542084731140266,1873.7121130293317,1815.3378991777
2022-06-21,1834.5999755859373,1834.5999755859373,1838.5999755859373,1830.0999755859373,1835.300048828125,216,1834.3142787388392,1839.82333577474,1896.5244425455728,-0.0005447810052845,0.0135836103543267,0.0092537361518645,46.37848467778135,-8.629456105147028,-9.359559005941618,1873.6537285562545,1814.676276326558
2022-06-22,1834.300048828125,1834.300048828125,1842.699951171875,1821.5999755859373,1829.5,115,1829.0,1839.063338216146,1896.5033325195316,-0.0001634834633182,0.0123073593584228,0.0089711851414282,46.29953312951847,-8.284216519263282,-9.144490508605951,1873.2319461806485,1813.748058702164
2022-06-23,1825.699951171875,1825.699951171875,1841.199951171875,1825.699951171875,1835.5,9,1828.671421595982,1838.5900024414063,1896.335553656684,-0.004688490120111,0.0086142984535266,0.0088530080802025,43.98723608693256,-8.605370314647871,-9.036666469814335,1870.484783200256,1812.5552192411503
2022-06-24,1826.5,1826.5,1826.5,1815.800048828125,1820.5,61,1831.0999930245537,1837.7200032552084,1895.874442545573,0.0004382148488373,0.0074185678555571,0.0087517555074976,44.26609483945568,-8.695098078991805,-8.96835279164983,1870.1292161940587,1810.94079113016
2022-06-27,1820.9000244140625,1820.9000244140625,1830.699951171875,1819.9000244140625,1830.5,77,1831.8999895368304,1837.62333577474,1895.497775607639,-0.0030659598061524,0.0075363377411423,0.0082933701279427,42.664977639354106,-9.11302987182603,-8.99728820768507,1869.8118940516836,1808.6081132725355
2022-06-28,1817.5,1817.5,1826.0,1817.5,1824.199951171875,391,1827.8714250837052,1837.960001627604,1894.912220594618,-0.0018672219059124,0.002295191297495,0.0081279321756981,41.67926006779008,-9.607844137170105,-9.119399393582077,1868.985574086713,1806.054428354693
2022-06-29,1813.699951171875,1813.699951171875,1830.300048828125,1812.800048828125,1818.300048828125,173,1824.7428501674108,1837.9666666666667,1893.9455539279516,-0.0020908109095598,0.001790903839384,0.0081159711302211,40.55159344762698,-10.189165828362547,-9.333352680538171,1869.0818908417564,1803.0581115996497
2022-06-30,1804.0999755859373,1804.0999755859373,1817.300048828125,1801.0,1809.5999755859373,328,1820.385707310268,1837.496667480469,1892.8955539279516,-0.0052930340433293,0.0021403493183429,0.0081579002539052,37.77131397698394,-11.294311464176417,-9.72554443726582,1869.7243231743776,1798.4956719428096
2022-07-01,1798.9000244140625,1798.9000244140625,1806.0999755859373,1791.5999755859375,1795.5,77,1815.3285609654015,1836.930000813802,1891.704443359375,-0.0028822965701699,0.0019024085194534,0.0081703289829187,36.31878224913593,-12.44626712458853,-10.269688974730364,1866.2378656852632,1795.222131873331
2022-07-05,1761.800048828125,1761.800048828125,1805.4000244140625,1761.800048828125,1805.4000244140625,64,1806.2000034877235,1834.283337402344,1890.0666666666664,-0.0206237006406299,0.0070739166006931,0.0085255426389036,28.03508153831315,-16.166500898153117,-11.449051359414916,1872.355509741312,1780.7444902586878
2022-07-06,1734.9000244140625,1734.9000244140625,1768.0,1734.0,1762.5,1729,1793.114292689732,1830.7200032552084,1887.953333875868,-0.0152684888571522,0.0075181961959523,0.0088825300611256,23.79691917587418,-21.042851233570445,-13.36781133424602,1881.6450304196485,1761.0249769045702
2022-07-07,1737.9000244140625,1737.9000244140625,1745.199951171875,1737.0,1745.199951171875,1869,1781.2571498325892,1827.0566691080728,1886.3022230360243,0.0017292062699769,0.0081592757364526,0.0088559562352963,25.15581785885186,-24.384232821335218,-15.571095631663862,1884.938545084244,1746.7714646813808
2022-07-08,1740.5999755859375,1740.5999755859375,1749.300048828125,1732.0999755859375,1738.0999755859375,370,1770.2714320591515,1822.906669108073,1884.537778049045,0.0015535710535392,0.0085824112070713,0.0086220277803213,26.42741603383979,-26.50886066332214,-17.75864863799552,1884.5966220547657,1735.9833828280466
2022-07-11,1730.0,1730.0,1736.699951171875,1730.0,1732.5,75,1758.3142961774554,1819.033337402344,1882.1777777777777,-0.0060898401324918,0.0084002778699897,0.0085258330278752,24.65627573233226,-28.71694194622637,-19.950307299641693,1884.1812680985067,1724.518731901493
2022-07-12,1723.300048828125,1723.300048828125,1735.5,1723.300048828125,1734.199951171875,451,1746.771449497768,1814.8966715494792,1879.9822224934896,-0.0038728041455924,0.0084567825716906,0.0085149730885505,23.58054504249345,-30.65413060100218,-22.09107195991379,1877.967118445464,1715.9128864373488
2022-07-13,1734.199951171875,1734.199951171875,1734.199951171875,1710.0,1710.0,368,1737.5285818917412,1810.993334960937,1877.757777235243,0.0063250171385778,0.0097319540067999,0.0086239674086017,29.00712837964268,-30.95302829910565,-23.863463227752163,1876.343561901766,1708.156438098234
2022-07-14,1704.5,1704.5,1710.5,1704.5,1710.300048828125,1289,1729.3428606305804,1806.386669921875,1874.8622219509548,-0.0171260246846423,0.0088572433655902,0.009040012467626,24.00512172343524,-33.20369321817839,-25.73150922583741,1878.8802326582068,1695.1197673417932
2022-07-15,1702.4000244140625,1702.4000244140625,1709.699951171875,1701.0999755859375,1705.4000244140625,721,1724.7000034877233,1801.6900024414065,1871.623333062066,-0.0012320185309108,0.0075530160800853,0.009027357210645,23.69400652628072,-34.75616443264721,-27.53644026719937,1879.261922024248,1683.448075534346
2022-07-18,1709.199951171875,1709.199951171875,1712.4000244140625,1709.199951171875,1712.199951171875,264,1720.5999930245537,1796.4466674804687,1867.946666124132,0.0039943178220718,0.0078169717279967,0.0086574252029196,26.99354536256604,-35.03396208800223,-29.035944631359943,1872.574165962552,1676.485831596042
2022-07-19,1710.0,1710.0,1714.4000244140625,1706.0999755859375,1712.300048828125,1684,1716.2285679408485,1791.9333333333334,1864.881110297309,0.0004680838117134,0.0077369930997012,0.0085289043950369,27.391359160717546,-34.78854083353826,-30.186463871795613,1865.9322446253395,1670.5677553746605
2022-07-20,1699.5,1699.5,1708.5,1699.5,1707.0999755859375,130,1711.8714250837054,1787.2766682942708,1861.5633327907983,-0.006140350877193,0.0077409165163914,0.0085536257744383,25.432659492898598,-35.03741545373259,-31.15665418818301,1858.5730601679268,1664.4169422734797
2022-07-21,1712.699951171875,1712.699951171875,1715.5,1679.800048828125,1687.0,183,1710.3571254185267,1782.7833333333333,1858.5633327907983,0.0077669615603854,0.0086021352247136,0.0086667445534147,32.01437450943183,-33.78012834810875,-31.68134902016816,1848.647823613965,1662.1821690618162
2022-07-22,1727.0999755859375,1727.0999755859375,1735.0,1713.0,1713.300048828125,61,1709.3428431919642,1778.6233317057292,1855.9799994574653,0.0084077916883278,0.0089217239472994,0.0088513174375306,38.40190902260025,-31.261395724083968,-31.59735836095132,1838.6183830312316,1662.351612085956
2022-07-25,1719.0,1719.0,1732.0,1719.0,1727.0,67,1711.414271763393,1774.2966634114584,1853.6522216796875,-0.0046899286089038,0.005743162817097,0.0088612614678558,36.33398598557469,-29.577926384776447,-31.19347196571635,1826.9301419601293,1663.289853157058
2022-07-26,1717.699951171875,1717.699951171875,1718.0,1717.699951171875,1718.0,1,1713.5999755859375,1769.1699951171877,1851.5377766927083,-0.000756282040794,0.0057119719392545,0.0084263668803759,35.9989189879888,-28.02560613787864,-30.559898800148808,1814.712751825484,1665.187235967485
2022-07-27,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,144865,1715.0142647879463,1765.5399943033854,1849.0599989149305,0.0008150576083485,0.005586393077267,0.0075106949952443,36.67616498513392,-26.378337830065902,-29.723586606132223,1801.1872922615585,1668.8726930900038
2022-07-28,1750.300048828125,1750.300048828125,1755.0,1732.0,1732.300048828125,37236,1720.7714146205358,1763.5666625976562,1847.0833333333333,0.0181490743326624,0.0085838667325688,0.0082007694780062,49.500877929050525,-22.29824043191797,-28.238517371289376,1787.944177692871,1675.7758174243163
2022-07-29,1762.9000244140625,1762.9000244140625,1765.699951171875,1750.0,1754.0,3485,1729.8285609654015,1761.8199951171875,1845.242222764757,0.0071987517765159,0.0075391639384727,0.0083044090221535,53.5887948724876,-17.842345666605524,-26.159283030352608,1777.52247552179,1682.07752447821
2022-08-01,1769.0,1769.0,1772.5,1756.0999755859375,1763.9000244140625,705,1737.8714250837054,1759.263330078125,1843.556667751736,0.0034601937157299,0.0074769261096381,0.0076576131371964,55.46824631701459,-13.661320710669544,-23.659690566416,1768.564902908883,1688.045094649711
2022-08-02,1771.0999755859375,1771.0999755859375,1786.5999755859375,1759.4000244140625,1772.0999755859375,1078,1744.1571393694196,1757.113330078125,1841.7177788628471,0.0011870975612988,0.0073702147789985,0.0076315357065541,56.12693032391709,-10.06238492112152,-20.9402294373571,1770.744908179253,1686.7950820551223
2022-08-03,1758.0,1758.0,1770.5,1753.0,1756.699951171875,399,1749.7285679408485,1754.5599975585938,1839.4555569118925,-0.0073965195452072,0.0079288628591016,0.0077144600264427,51.05379683237871,-8.173047127947711,-18.386792975475224,1773.7418904445165,1686.1080973484525
2022-08-04,1788.5,1788.5,1792.0999755859375,1767.699951171875,1769.4000244140625,285,1759.8428606305804,1753.033329264323,1837.618889702691,0.0173492605233218,0.0092519287313,0.0084391721982351,60.09703898173494,-4.166608148932028,-15.542756010166586,1783.1284856821062,1681.7814996694565
2022-08-05,1772.9000244140625,1772.9000244140625,1791.4000244140625,1764.199951171875,1791.199951171875,645,1767.5285818917412,1751.273331705729,1835.7666680230036,-0.0087223794162356,0.010701154421424,0.0085347275747081,54.545970472934094,-2.224620013835647,-12.8791288109004,1787.6541525805628,1680.4858376538125
2022-08-08,1786.800048828125,1786.800048828125,1786.800048828125,1771.800048828125,1771.800048828125,127,1772.7428676060267,1749.95,1834.375557454427,0.0078402753808164,0.009091738552144,0.0086817488275903,58.24672583927468,0.4310663132314403,-10.217089786074032,1795.1489726217924,1678.671022495395
2022-08-09,1794.0,1794.0,1796.0999755859375,1789.0,1790.0,249,1777.1857212611608,1749.0533325195313,1832.825557454427,0.0040295225963291,0.0089244827566813,0.0087115509250948,60.06064411280463,3.081174881616107,-7.557436852536004,1803.346512748462,1677.5434774859132
2022-08-10,1795.5999755859375,1795.5999755859375,1804.9000244140625,1787.800048828125,1804.4000244140625,601,1780.9857177734375,1748.323331705729,1831.118891059028,0.0008918481526964,0.0089329145594981,0.0087107381250829,60.47160908070047,5.249991044538092,-4.995951273121184,1810.7423386151431,1676.287654060638
2022-08-11,1789.699951171875,1789.699951171875,1794.300048828125,1785.699951171875,1794.300048828125,1235,1783.642857142857,1747.523331705729,1829.6811130099827,-0.0032858233984645,0.0091716012568409,0.0087216170854057,58.09757532348711,6.418719811010078,-2.713017056294932,1815.3701213512072,1680.1798664417615
2022-08-12,1798.5999755859375,1798.5999755859375,1800.4000244140625,1784.300048828125,1786.300048828125,187,1789.4428536551338,1747.339998372396,1828.230002170139,0.0049729142632175,0.0083170152317856,0.0087246995013731,60.60973010634739,7.971216150410328,-0.5761704149538798,1820.2711431495416,1684.8988397606145
2022-08-15,1781.4000244140625,1781.4000244140625,1799.0,1774.699951171875,1799.0,64,1788.428571428571,1746.7566650390625,1826.6577799479169,-0.0095629664212976,0.0068246649406748,0.0088829139806158,53.88608789800789,7.724643489216305,1.0839923658801571,1821.9132993120963,1690.4766909222787
2022-08-16,1773.199951171875,1773.199951171875,1777.4000244140625,1771.4000244140625,1777.4000244140625,308,1788.4714181082588,1747.1366617838542,1825.0444458007807,-0.0046031621925483,0.0061462304776641,0.0080618101200763,50.98235074066625,6.789292758257716,2.225052444355669,1821.8849163866112,1696.8250689649512
2022-08-17,1760.300048828125,1760.300048828125,1769.699951171875,1760.0,1769.699951171875,23,1784.6857038225446,1747.983329264323,1823.1166680230035,-0.0072749282083076,0.0055781352174107,0.0076530796176667,46.71741200069634,4.950045215033697,2.770050998491275,1818.579330091358,1706.210660143017
2022-08-18,1755.300048828125,1755.300048828125,1762.9000244140625,1753.4000244140625,1762.9000244140625,321,1779.1571393694196,1748.563330078125,1821.0466688368056,-0.0028404248487799,0.0048762718363325,0.0076734836919135,45.14113099547411,3.053768134558595,2.8267944257047395,1816.048586708518,1713.001413291482
2022-08-19,1747.5999755859375,1747.5999755859375,1754.300048828125,1747.5,1753.699951171875,49,1772.2999965122767,1748.7966634114584,1818.861112467448,-0.0043867561260129,0.0045534729185462,0.0077181503256046,42.74897181777211,0.9190293298572668,2.445241406535245,1814.8211100657863,1716.278889934213
2022-08-22,1734.0,1734.0,1740.5,1726.5,1740.5,347,1764.3428606305804,1748.9299967447917,1816.21555718316,-0.0077820873059795,0.0047717858408665,0.0077714216753355,38.83458071667325,-1.84885843372831,1.586421438482534,1813.109104745924,1719.4908952540763
2022-08-23,1746.800048828125,1746.800048828125,1748.9000244140625,1731.9000244140625,1738.0,509,1756.94287109375,1749.713330078125,1813.613335503472,0.0073818043991493,0.0055859391957839,0.0078440320079341,44.0292494041243,-2.975275339892505,0.6740820828075261,1810.0194201774864,1725.4905895881386
2022-08-24,1747.800048828125,1747.800048828125,1751.800048828125,1743.5999755859375,1745.0,187,1752.1428745814733,1750.1666666666667,1811.1344468858504,0.0005724753675562,0.0052535097768429,0.0077661783759107,44.42634395043402,-3.744117356518018,-0.2095578050575827,1806.395136379839,1731.984880710005
2022-08-25,1757.699951171875,1757.699951171875,1761.800048828125,1755.0,1761.5999755859375,172,1749.9285888671875,1751.9399983723958,1808.6322238498265,0.0056642076136728,0.0060134755655376,0.0070890029293855,48.334308637096434,-3.514082654298363,-0.8704627749057389,1806.148418764875,1732.971588559344
2022-08-26,1736.0999755859375,1736.0999755859375,1755.0,1736.0999755859375,1754.0,202,1746.471435546875,1753.063330078125,1806.1922241210937,-0.0122887729339337,0.0070599290964974,0.0074878923527571,41.480490477651365,-5.016884485291712,-1.6997471169829337,1807.5464976908331,1728.893504750573
2022-08-29,1736.5999755859375,1736.5999755859375,1741.199951171875,1732.0999755859375,1732.4000244140625,950,1743.7999965122767,1753.9766642252605,1803.795556640625,0.0002880018472617,0.0070934201284967,0.0074618645400638,41.68662308016452,-6.097234814585136,-2.5792446565033744,1808.2643640705624,1724.9356359294377
2022-08-30,1723.199951171875,1723.199951171875,1739.0,1720.699951171875,1736.4000244140625,385,1740.3142787388392,1754.4166625976563,1801.3322224934896,-0.0077162412774659,0.0074226643277839,0.0076133066287235,37.83969630440143,-7.943126794331874,-3.6520210840690743,1809.8737846359152,1718.5362129226785
2022-08-31,1712.800048828125,1712.800048828125,1720.9000244140625,1708.5,1718.300048828125,2133,1737.2857142857142,1754.8599975585937,1798.90777859158,-0.0060352266936157,0.0072218496789292,0.0076102712125548,35.13009794949501,-10.12844033529518,-4.947304934314296,1812.7977397869256,1711.0922626544805
2022-09-01,1696.5999755859375,1696.5999755859375,1707.9000244140625,1693.9000244140625,1707.9000244140625,683,1730.1142752511162,1754.323331705729,1796.7233344184028,-0.0094582395961929,0.0064421097024221,0.0076760430920323,31.36268741736194,-13.017470287445803,-6.561338004940598,1814.0466115197328,1700.6533884802666
2022-09-02,1709.800048828125,1709.800048828125,1715.699951171875,1703.0999755859375,1703.4000244140625,182,1724.6857038225446,1753.746667480469,1794.5944458007812,0.0077803096971216,0.007761619324488,0.0076523542089893,37.26618428282768,-14.079610757275988,-8.064992555407677,1814.0158053616049,1694.3741970798014
2022-09-06,1700.4000244140625,1700.4000244140625,1717.4000244140625,1699.699951171875,1709.699951171875,697,1716.5,1753.1266682942708,1792.53333468967,-0.0054977331533621,0.0067377718868442,0.0076697089758952,34.960180295948746,-15.501180186814054,-9.552230081688952,1812.0846539606648,1687.6653460393354
2022-09-07,1715.300048828125,1715.300048828125,1715.300048828125,1694.699951171875,1694.800048828125,651,1713.5285818917412,1753.0466715494792,1790.606669108073,0.0087626583157671,0.0074486908421516,0.0078465091062357,41.173980318168965,-15.249687847161796,-10.69172163478352,1806.419639902858,1685.4603649799544
2022-09-08,1708.0,1708.0,1718.199951171875,1705.300048828125,1718.199951171875,1193,1709.44287109375,1752.676672363281,1788.3700018988716,-0.0042558436543579,0.0074448998085531,0.0078825047032824,39.19807490735307,-15.461204150280082,-11.645618137882837,1799.6609086529083,1683.4590986713106
2022-09-09,1716.199951171875,1716.199951171875,1720.0,1712.800048828125,1719.199951171875,635,1708.44287109375,1751.5400024414062,1786.7522230360244,0.0048009081802546,0.00744322134813,0.0071550292526349,42.53405924784347,-14.796598833880807,-12.27581427708243,1792.5368856421728,1683.2331216820455
2022-09-12,1728.0999755859375,1728.0999755859375,1728.0999755859375,1727.4000244140625,1727.4000244140625,68,1710.6285749162946,1750.380000813802,1785.1888888888889,0.0069339382080373,0.00746658589439,0.007145193367252,47.07252553842379,-13.157984757131317,-12.452248373092209,1781.4664097626696,1687.2535975615492
2022-09-13,1705.0,1705.0,1720.5,1697.300048828125,1720.5,432,1711.828578404018,1748.246667480469,1783.388888888889,-0.013367268047154,0.008482015852676,0.0074655580758306,40.40213501463384,-13.566954860469195,-12.675189670567606,1774.0198036247746,1687.0602012580378
2022-09-14,1696.5,1696.5,1701.800048828125,1696.5,1698.699951171875,532,1709.928571428571,1745.7600016276042,1781.4166666666667,-0.0049853372434017,0.0080779208858461,0.0074825195413672,38.25404154669848,-14.41082653846388,-13.022317044146863,1767.9292015875706,1685.4808081780543
2022-09-15,1665.4000244140625,1665.4000244140625,1686.0,1662.300048828125,1685.5,1125,1704.928571428571,1742.6733357747396,1779.018889702691,-0.0183318453203286,0.0103755924133816,0.0080306702735251,31.628097885817997,-17.38866335242642,-13.895586305802777,1768.1694072303444,1675.7506000938745
2022-09-16,1671.699951171875,1671.699951171875,1674.9000244140625,1651.699951171875,1660.4000244140625,464,1698.699986049107,1738.7800008138022,1776.9588894314236,0.0037828309507974,0.0095813560917308,0.0072620573264693,34.11753074310377,-19.02100671770063,-14.920670388182348,1766.2394877136694,1669.3205098449243
2022-09-19,1666.199951171875,1666.199951171875,1669.4000244140625,1658.5,1661.800048828125,580,1692.728550502232,1735.2233317057292,1775.0288886176215,-0.0032900641027981,0.009577825238431,0.0071614414277379,32.98827015778501,-20.52189104413833,-16.040914519373544,1765.0550702230823,1662.3649248941051
2022-09-20,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,2830,1684.6571219308037,1730.986661783854,1772.8855550130208,-0.0039010924201674,0.0088595870886733,0.0069194921769091,31.654775833622253,-21.98244838201253,-17.229221291901343,1765.5124851242808,1654.4775051100942
2022-09-21,1664.5999755859375,1664.5999755859375,1680.0999755859375,1664.5999755859375,1665.5,2337,1675.585693359375,1726.6733276367188,1771.1166653103298,0.002952355581262,0.0080788258314821,0.0068875201426782,33.826406272320085,-22.48536231589742,-18.28044949670056,1762.0618758488663,1649.7081070612896
2022-09-22,1670.800048828125,1670.800048828125,1670.800048828125,1668.300048828125,1668.300048828125,973,1670.699986049107,1722.513330078125,1769.5988878038197,0.0037246625814739,0.0078148601008579,0.006954285566707,36.572640886155845,-22.128547021804707,-19.05006900172139,1756.7283966617692,1647.341586248387
2022-09-23,1645.300048828125,1645.300048828125,1667.0,1645.300048828125,1667.0,1224,1663.385707310268,1717.7,1767.7299994574653,-0.0152621494222994,0.0091337950897288,0.0073413591810674,30.893881846642813,-23.631001739859585,-19.96625554934903,1750.1651999426842,1642.664792733097
2022-09-26,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205,1657.3714250837054,1711.856669108073,1765.5644449869792,-0.0133714212284072,0.0079870673986285,0.0074371871502641,26.998861314482923,-26.29382521708385,-21.231769482895995,1750.0710854279505,1631.47891457205
2022-09-27,1626.699951171875,1626.699951171875,1636.5999755859375,1626.699951171875,1632.199951171875,888,1650.9428536551338,1706.7,1763.462221950955,0.0020944386382568,0.0077480442387373,0.0074077813216683,28.49915705873947,-27.809220914358093,-22.54725976918841,1746.894788338231,1623.6652092203628
2022-09-28,1660.4000244140625,1660.4000244140625,1660.4000244140625,1620.4000244140625,1620.4000244140625,18311,1650.114292689732,1702.9400024414062,1761.453333875868,0.0207168342372605,0.0121228728212215,0.0085697495366208,41.36293543301228,-25.99125761610094,-23.23605933857092,1742.0829924517134,1622.1970124310992
2022-09-29,1658.5,1658.5,1662.5999755859375,1640.0,1657.0,6028,1649.94287109375,1699.5466674804688,1759.4166666666667,-0.0011443172645898,0.0120359807840104,0.0085163293213914,40.91598087120897,-24.422299627806296,-23.473307396417997,1738.479545570576,1620.370454429424
2022-09-30,1662.4000244140625,1662.4000244140625,1672.699951171875,1658.0,1661.699951171875,548,1649.6285923549108,1696.45,1757.356666395399,0.0023515371806226,0.0120131944292702,0.008550268901361,42.29434271390709,-22.603629175139982,-23.299371752162397,1736.6617325238335,1618.7682723589792
2022-10-03,1692.9000244140625,1692.9000244140625,1700.0,1661.9000244140625,1667.199951171875,410,1652.7857317243304,1694.6266682942708,1755.4433336046006,0.0183469679692469,0.0139153069078034,0.0092865813264597,51.77033419342101,-18.488105268633262,-22.33711845545657,1734.4207424608733,1619.3192599805332
2022-10-04,1721.0999755859375,1721.0999755859375,1728.0,1696.0,1701.199951171875,291,1663.614292689732,1694.1966674804687,1754.053333875868,0.0166577770483731,0.0124871524009166,0.0097339380057016,58.54806449591556,-12.803432538786184,-20.43038127212249,1737.807658700887,1618.0023388577067
2022-10-05,1711.4000244140625,1711.4000244140625,1726.5999755859375,1703.0,1724.0999755859375,418,1676.2000034877233,1693.0166666666669,1752.5422227647568,-0.0056359022192029,0.0106387399969375,0.0096741248675255,55.65105887322274,-8.977506333513702,-18.13980628440073,1737.148048995373,1618.2719461218146
2022-10-06,1711.699951171875,1711.699951171875,1723.300048828125,1709.0999755859375,1721.0,133,1688.3428606305804,1691.813330078125,1750.9911105685765,0.0001752522809008,0.0108281188439829,0.009672684056962,55.72401057355343,-5.853752256582766,-15.682595478837142,1737.730700193346,1618.0592900410293
2022-10-07,1700.5,1700.5,1710.0999755859375,1693.699951171875,1710.0999755859375,179,1694.071428571429,1689.9066650390623,1749.411111111111,-0.0065431743245696,0.010098019961574,0.0096546388619897,52.26651743388174,-4.233100554674365,-13.392696494004587,1735.304413396998,1618.9155817201895
2022-10-10,1667.300048828125,1667.300048828125,1693.4000244140625,1667.0,1693.4000244140625,195,1695.328578404018,1687.6133341471354,1747.4555555555555,-0.0195236407949868,0.013357573989145,0.0100280053500898,43.625491757438674,-5.563547883930824,-11.826866771989836,1727.4448564505649,1620.6951459908414
2022-10-11,1678.699951171875,1678.699951171875,1678.699951171875,1661.0,1661.800048828125,167,1697.6571393694196,1685.6833333333334,1745.3688883463542,0.0068373430155912,0.0135488193737189,0.0101344568769885,46.87338853205524,-5.633124973346185,-10.588118412261103,1724.2808424651375,1621.229155093456
2022-10-12,1670.300048828125,1670.300048828125,1672.699951171875,1668.0,1668.0,149,1694.428571428571,1683.9200032552085,1743.423333062066,-0.005003814015653,0.0114073907980141,0.0100851904909925,44.824164483241965,-6.293519461439928,-9.72919862209687,1721.808564760051,1621.081437681355
2022-10-13,1670.0,1670.0,1675.300048828125,1641.5,1675.199951171875,729,1687.1285749162946,1682.4933349609375,1741.5433336046008,-0.0001796376814665,0.008166082424191,0.0100407380542998,44.74890730856056,-6.7631370499514105,-9.135986307667778,1721.9680034042017,1621.3819965957985
2022-10-14,1641.699951171875,1641.699951171875,1667.0,1640.0,1665.300048828125,82,1677.171421595982,1680.6633341471354,1739.2566663953994,-0.0169461370228293,0.0094930392741261,0.0103517829654171,38.22942121799896,-9.31155202382115,-9.171099450898453,1722.1373592358214,1618.2126407641786
2022-10-17,1657.0,1657.0,1657.0,1646.800048828125,1650.199951171875,238,1669.357142857143,1678.9033325195312,1737.0911105685764,0.009319637743306,0.0109786626067992,0.0104007304586252,43.059380107292114,-9.981542173483149,-9.333187995415392,1721.972024062426,1617.4579808203866
2022-10-18,1649.0,1649.0,1655.199951171875,1649.0,1651.4000244140625,597,1662.0,1677.1899983723958,1734.8711100260416,-0.0048280024140011,0.0109465619003616,0.0103914420241329,41.24345210362376,-11.030890100728584,-9.672728416478032,1722.051674366499,1616.3083353991262
2022-10-19,1627.5,1627.5,1637.5,1627.5,1637.5,84,1656.3142787388392,1674.263330078125,1732.1599989149306,-0.0130382049727106,0.0096433667028849,0.0104494449996905,36.75699050250629,-13.442420355969489,-10.426666804376325,1723.2257984041762,1611.4242138028549
2022-10-20,1630.800048828125,1630.800048828125,1641.4000244140625,1622.800048828125,1622.800048828125,477,1649.471435546875,1671.6899983723958,1729.968888346354,0.0020276797715053,0.0089374270148768,0.0104593581328641,37.87408101026623,-14.915354178134294,-11.324404279127918,1723.4051050725077,1607.2449071345236
2022-10-21,1651.0,1651.0,1653.9000244140625,1634.0999755859375,1634.0999755859375,224,1646.7142857142858,1669.5166666666669,1728.2077772352432,0.0123865284320971,0.0108535318901514,0.0107054223888868,44.35339656565287,-14.287994495998646,-11.917122322502063,1723.349196408555,1607.870810915664
2022-10-24,1648.699951171875,1648.699951171875,1662.699951171875,1648.699951171875,1662.699951171875,29,1643.671421595982,1666.869999186198,1726.3566650390626,-0.0013931246687614,0.0108365875197042,0.0105936892610564,43.79333503289483,-13.81712690801055,-12.297123239603762,1721.8938729207728,1611.8661246378208
2022-10-25,1652.800048828125,1652.800048828125,1652.800048828125,1637.300048828125,1648.199951171875,880,1645.2571498325892,1665.130000813802,1724.2133327907986,0.0024868670938793,0.0085527767907554,0.010375100078143,45.12359446332008,-12.96368010258675,-12.43043461220036,1720.496340388063,1615.8736669361565
2022-10-26,1664.0,1664.0,1667.0,1649.800048828125,1649.800048828125,89,1646.2571498325892,1664.0466674804688,1722.3066663953994,0.0067763497343893,0.0081863471867917,0.0104406982198209,48.69558178076228,-11.253847553542982,-12.195117200468886,1720.5926581667566,1616.1373467160558
2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298,1647.928571428571,1663.889998372396,1720.3744439019097,-0.0019832024207482,0.0079369810951751,0.0098952380039635,47.710155804970015,-10.049237940968167,-11.765941348568742,1720.6282987669356,1616.3217012330642
2022-10-28,1639.5999755859375,1639.5999755859375,1661.0,1638.699951171875,1661.0,626,1649.6571393694196,1662.819999186198,1718.2111097547745,-0.0127054713110867,0.0078390257695664,0.0101303010232133,41.87519951793302,-10.674123186507586,-11.54757771615651,1720.9460084734817,1613.723986643706
2022-10-31,1635.9000244140625,1635.9000244140625,1641.800048828125,1633.4000244140625,1641.800048828125,522,1650.385707310268,1661.8100016276042,1716.1022216796875,-0.0022566182160088,0.0079199990692986,0.010122579879324,40.92990693028743,-11.337216014398791,-11.505505375804969,1718.4161377190944,1610.553857398093
2022-11-01,1645.0,1645.0,1653.699951171875,1630.800048828125,1630.800048828125,985,1649.528564453125,1661.3200032552083,1714.085555013021,0.005562672198869,0.0065022997321711,0.0101623201628577,44.26252519386357,-11.001610165983266,-11.404726333840628,1708.4872962843242,1612.8727012742695
2022-11-02,1645.699951171875,1645.699951171875,1664.699951171875,1634.0,1650.800048828125,612,1649.0999930245537,1660.6900024414062,1712.1388875325522,0.0004255022321428,0.0064970803279071,0.0101453494828736,44.52179534116917,-10.557460075411656,-11.235273082154832,1699.4990194341078,1615.2909708002674
2022-11-03,1627.300048828125,1627.300048828125,1629.199951171875,1615.0999755859375,1629.199951171875,1427,1645.4571358816963,1659.2400024414062,1710.0255547417537,-0.0111805936013109,0.0075143549138449,0.0103036322585031,39.34114082477439,-11.556964777451867,-11.29961142121424,1689.131236406659,1617.2187635933412
